TEAM_NAME,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,FG2M,FG2A,FG2_PCT,OUTCOME,DEFICIT_FGM,DEFICIT_FGA,DEFICIT_FG3M,DEFICIT_FG3A,DEFICIT_FTM,DEFICIT_FTA,DEFICIT_OREB,DEFICIT_DREB,DEFICIT_REB,DEFICIT_AST,DEFICIT_STL,DEFICIT_BLK,DEFICIT_TO,DEFICIT_PF,DEFICIT_FG2M,DEFICIT_FG2A
Grizzlies,3,16,0.188,18,27,0.667,13,44,57,17,8,4,9,11,99,36,72,0.5,1,0.573529412,0.502857143,0.6,0.380952381,0.666666667,0.72972973,0.565217391,0.543209877,0.548076923,0.472222222,0.571428571,0.444444444,0.36,0.366666667,0.571428571,0.541353383
Nuggets,2,26,0.077,9,10,0.9,10,37,47,19,6,5,16,19,69,27,61,0.442622951,0,0.426470588,0.497142857,0.4,0.619047619,0.333333333,0.27027027,0.434782609,0.456790123,0.451923077,0.527777778,0.428571429,0.555555556,0.64,0.633333333,0.428571429,0.458646617
Knicks,5,16,0.313,9,13,0.692,6,27,33,22,3,6,10,18,82,29,65,0.446153846,0,0.447368421,0.50625,0.454545455,0.470588235,0.409090909,0.419354839,0.428571429,0.397058824,0.402439024,0.468085106,0.428571429,0.6,0.476190476,0.529411765,0.446153846,0.515873016
Pacers,6,18,0.333,13,18,0.722,8,41,49,25,4,4,11,16,103,36,61,0.590163934,1,0.552631579,0.49375,0.545454545,0.529411765,0.590909091,0.580645161,0.571428571,0.602941176,0.597560976,0.531914894,0.571428571,0.4,0.523809524,0.470588235,0.553846154,0.484126984
Lakers,3,9,0.333,20,25,0.8,18,36,54,26,5,8,13,27,123,47,97,0.484536082,1,0.537634409,0.504761905,0.333333333,0.264705882,0.434782609,0.438596491,0.514285714,0.529411765,0.524271845,0.5,0.357142857,0.571428571,0.541666667,0.5625,0.55952381,0.551136364
Bulls,6,25,0.24,26,32,0.813,17,32,49,26,9,6,11,21,118,37,79,0.46835443,0,0.462365591,0.495238095,0.666666667,0.735294118,0.565217391,0.561403509,0.485714286,0.470588235,0.475728155,0.5,0.642857143,0.428571429,0.458333333,0.4375,0.44047619,0.448863636
Magic,4,19,0.211,20,21,0.952,12,32,44,18,9,3,7,24,90,29,68,0.426470588,0,0.485294118,0.527272727,0.5,0.542857143,0.454545455,0.396226415,0.428571429,0.463768116,0.453608247,0.529411765,0.692307692,0.428571429,0.333333333,0.615384615,0.483333333,0.523076923
Hornets,4,16,0.25,24,32,0.75,16,37,53,16,4,4,14,15,98,31,62,0.5,1,0.514705882,0.472727273,0.5,0.457142857,0.545454545,0.603773585,0.571428571,0.536231884,0.546391753,0.470588235,0.307692308,0.571428571,0.666666667,0.384615385,0.516666667,0.476923077
Bulls,6,28,0.214,29,40,0.725,24,35,59,19,10,9,16,14,109,31,72,0.430555556,1,0.451219512,0.5,0.545454545,0.622222222,0.763157895,0.784313725,0.705882353,0.5,0.567307692,0.422222222,0.526315789,0.6,0.444444444,0.333333333,0.436619718,0.464516129
Celtics,5,17,0.294,9,11,0.818,10,35,45,26,9,6,20,28,104,40,83,0.481927711,0,0.548780488,0.5,0.454545455,0.377777778,0.236842105,0.215686275,0.294117647,0.5,0.432692308,0.577777778,0.473684211,0.4,0.555555556,0.666666667,0.563380282,0.535483871
Heat,4,17,0.235,15,25,0.6,8,25,33,20,6,3,21,18,79,26,51,0.509803922,0,0.422535211,0.450331126,0.235294118,0.354166667,0.428571429,0.471698113,0.32,0.446428571,0.407407407,0.487804878,0.315789474,0.75,0.567567568,0.5,0.481481481,0.495145631
Rockets,13,31,0.419,20,28,0.714,17,31,48,21,13,1,16,18,115,28,52,0.538461538,1,0.577464789,0.549668874,0.764705882,0.645833333,0.571428571,0.528301887,0.68,0.553571429,0.592592593,0.512195122,0.684210526,0.25,0.432432432,0.5,0.518518519,0.504854369
Jazz,11,20,0.55,14,21,0.667,11,36,47,23,6,10,12,16,101,27,55,0.490909091,1,0.527777778,0.465838509,0.647058824,0.512820513,0.482758621,0.538461538,0.44,0.610169492,0.55952381,0.575,0.428571429,0.666666667,0.6,0.516129032,0.490909091,0.450819672
Timberwolves,6,19,0.316,15,18,0.833,14,23,37,17,8,5,8,15,89,28,67,0.417910448,0,0.472222222,0.534161491,0.352941176,0.487179487,0.517241379,0.461538462,0.56,0.389830508,0.44047619,0.425,0.571428571,0.333333333,0.4,0.483870968,0.509090909,0.549180328
Wizards,4,14,0.286,8,13,0.615,9,22,31,23,6,6,6,18,92,36,68,0.529411765,0,0.481927711,0.5125,0.5,0.466666667,0.421052632,0.419354839,0.5,0.431372549,0.449275362,0.46,0.6,0.545454545,0.375,0.529411765,0.48,0.523076923
Spurs,4,16,0.25,11,18,0.611,9,29,38,27,4,5,10,16,101,39,62,0.629032258,1,0.518072289,0.4875,0.5,0.533333333,0.578947368,0.580645161,0.5,0.568627451,0.550724638,0.54,0.4,0.454545455,0.625,0.470588235,0.52,0.476923077
Grizzlies,2,14,0.143,9,13,0.692,8,29,37,20,6,8,12,20,85,35,72,0.486111111,0,0.474358974,0.521212121,0.222222222,0.482758621,0.264705882,0.295454545,0.5,0.420289855,0.435294118,0.487804878,0.5,0.5,0.48,0.588235294,0.507246377,0.529411765
Nuggets,7,15,0.467,25,31,0.806,8,40,48,21,6,8,13,14,114,34,64,0.53125,1,0.525641026,0.478787879,0.777777778,0.517241379,0.735294118,0.704545455,0.5,0.579710145,0.564705882,0.512195122,0.5,0.5,0.52,0.411764706,0.492753623,0.470588235
Trail Blazers,13,33,0.394,10,12,0.833,11,33,44,24,6,7,18,23,107,29,60,0.483333333,0,0.494117647,0.525423729,0.684210526,0.66,0.303030303,0.279069767,0.523809524,0.47826087,0.488888889,0.585365854,0.4,0.583333333,0.5625,0.605263158,0.439393939,0.472440945
Hawks,6,17,0.353,23,31,0.742,10,36,46,17,9,5,14,15,115,37,67,0.552238806,1,0.505882353,0.474576271,0.315789474,0.34,0.696969697,0.720930233,0.476190476,0.52173913,0.511111111,0.414634146,0.6,0.416666667,0.4375,0.394736842,0.560606061,0.527559055
76ers,9,25,0.36,18,26,0.692,15,30,45,17,7,1,21,19,91,23,54,0.425925926,0,0.41025641,0.481707317,0.375,0.403225806,0.473684211,0.5,0.625,0.46875,0.511363636,0.34,0.35,0.25,0.724137931,0.5,0.425925926,0.529411765
Clippers,15,37,0.405,20,26,0.769,9,34,43,33,13,3,8,19,127,31,48,0.645833333,1,0.58974359,0.518292683,0.625,0.596774194,0.526315789,0.5,0.375,0.53125,0.488636364,0.66,0.65,0.75,0.275862069,0.5,0.574074074,0.470588235
76ers,8,23,0.348,21,25,0.84,7,27,34,27,13,9,14,16,103,29,51,0.568627451,1,0.521126761,0.493333333,0.615384615,0.621621622,0.5,0.5,0.388888889,0.5,0.472222222,0.529411765,0.619047619,0.692307692,0.4,0.470588235,0.5,0.451327434
Timberwolves,5,14,0.357,21,25,0.84,11,27,38,24,8,4,21,18,94,29,62,0.467741935,0,0.478873239,0.506666667,0.384615385,0.378378378,0.5,0.5,0.611111111,0.5,0.527777778,0.470588235,0.380952381,0.307692308,0.6,0.529411765,0.5,0.548672566
Trail Blazers,11,30,0.367,10,11,0.909,9,37,46,25,7,3,17,20,99,28,57,0.49122807,0,0.493670886,0.50877193,0.5,0.566037736,0.416666667,0.333333333,0.5625,0.513888889,0.522727273,0.490196078,0.368421053,0.428571429,0.566666667,0.540540541,0.49122807,0.483050847
Hawks,11,23,0.478,14,22,0.636,7,35,42,26,12,4,13,17,105,29,61,0.475409836,1,0.506329114,0.49122807,0.5,0.433962264,0.583333333,0.666666667,0.4375,0.486111111,0.477272727,0.509803922,0.631578947,0.571428571,0.433333333,0.459459459,0.50877193,0.516949153
Rockets,8,30,0.267,15,20,0.75,12,38,50,22,6,4,16,18,93,27,54,0.5,1,0.52238806,0.482758621,0.533333333,0.555555556,0.483870968,0.465116279,0.461538462,0.527777778,0.510204082,0.611111111,0.428571429,0.444444444,0.592592593,0.43902439,0.519230769,0.45
Celtics,7,24,0.292,16,23,0.696,14,34,48,14,8,5,11,23,87,25,66,0.378787879,0,0.47761194,0.517241379,0.466666667,0.444444444,0.516129032,0.534883721,0.538461538,0.472222222,0.489795918,0.388888889,0.571428571,0.555555556,0.407407407,0.56097561,0.480769231,0.55
Raptors,7,26,0.269,26,30,0.867,9,36,45,22,5,3,9,21,127,40,66,0.606060606,1,0.489583333,0.476683938,0.636363636,0.577777778,0.565217391,0.535714286,0.391304348,0.5,0.473684211,0.536585366,0.416666667,0.428571429,0.5625,0.512195122,0.470588235,0.445945946
Nets,4,19,0.211,20,26,0.769,14,36,50,19,7,4,7,20,122,45,82,0.548780488,0,0.510416667,0.523316062,0.363636364,0.422222222,0.434782609,0.464285714,0.608695652,0.5,0.526315789,0.463414634,0.583333333,0.571428571,0.4375,0.487804878,0.529411765,0.554054054
Kings,3,18,0.167,27,32,0.844,14,36,50,15,10,3,16,19,90,27,66,0.409090909,0,0.441176471,0.512195122,0.214285714,0.367346939,0.658536585,0.592592593,0.666666667,0.493150685,0.531914894,0.405405405,0.476190476,0.375,0.484848485,0.441860465,0.5,0.573913043
Cavaliers,11,31,0.355,14,22,0.636,7,37,44,22,11,5,17,24,101,27,49,0.551020408,1,0.558823529,0.487804878,0.785714286,0.632653061,0.341463415,0.407407407,0.333333333,0.506849315,0.468085106,0.594594595,0.523809524,0.625,0.515151515,0.558139535,0.5,0.426086957
Pelicans,13,25,0.52,23,26,0.885,14,37,51,26,5,3,8,15,108,23,61,0.37704918,1,0.461538462,0.483146067,0.65,0.471698113,0.657142857,0.604651163,0.608695652,0.560606061,0.573033708,0.565217391,0.5,0.428571429,0.615384615,0.416666667,0.396551724,0.488
Clippers,7,28,0.25,12,17,0.706,9,29,38,20,5,4,5,21,103,35,64,0.546875,0,0.538461538,0.516853933,0.35,0.528301887,0.342857143,0.395348837,0.391304348,0.439393939,0.426966292,0.434782609,0.5,0.571428571,0.384615385,0.583333333,0.603448276,0.512
Heat,9,29,0.31,5,10,0.5,17,35,52,18,6,3,16,17,72,20,59,0.338983051,0,0.46031746,0.517647059,0.409090909,0.5,0.294117647,0.333333333,0.566666667,0.492957746,0.514851485,0.428571429,0.375,0.428571429,0.615384615,0.566666667,0.487804878,0.526785714
Mavericks,13,29,0.448,12,20,0.6,13,36,49,24,10,4,10,13,93,21,53,0.396226415,1,0.53968254,0.482352941,0.590909091,0.5,0.705882353,0.666666667,0.433333333,0.507042254,0.485148515,0.571428571,0.625,0.571428571,0.384615385,0.433333333,0.512195122,0.473214286
Jazz,9,25,0.36,17,28,0.607,17,38,55,21,10,6,11,20,110,33,69,0.47826087,1,0.53164557,0.522222222,0.529411765,0.480769231,0.485714286,0.528301887,0.607142857,0.558823529,0.572916667,0.5,0.555555556,0.75,0.458333333,0.512820513,0.532258065,0.5390625
Warriors,8,27,0.296,18,25,0.72,11,30,41,21,8,2,13,19,100,29,59,0.491525424,0,0.46835443,0.477777778,0.470588235,0.519230769,0.514285714,0.471698113,0.392857143,0.441176471,0.427083333,0.5,0.444444444,0.25,0.541666667,0.487179487,0.467741935,0.4609375
Suns,6,22,0.273,15,17,0.882,11,39,50,16,7,5,13,21,99,33,68,0.485294118,1,0.52,0.508474576,0.6,0.55,0.46875,0.386363636,0.47826087,0.513157895,0.505050505,0.444444444,0.538461538,0.625,0.541666667,0.538461538,0.507692308,0.496350365
Bulls,4,18,0.222,17,27,0.63,12,37,49,20,6,3,11,18,93,32,69,0.463768116,0,0.48,0.491525424,0.4,0.45,0.53125,0.613636364,0.52173913,0.486842105,0.494949495,0.555555556,0.461538462,0.375,0.458333333,0.461538462,0.492307692,0.503649635
Kings,5,15,0.333,26,29,0.897,9,37,46,16,8,1,12,27,99,29,65,0.446153846,1,0.507462687,0.5,0.5,0.375,0.530612245,0.537037037,0.5,0.544117647,0.534883721,0.421052632,0.5,0.166666667,0.461538462,0.551020408,0.50877193,0.541666667
Pacers,5,25,0.2,23,25,0.92,9,31,40,22,8,5,14,22,94,28,55,0.509090909,0,0.492537313,0.5,0.5,0.625,0.469387755,0.462962963,0.5,0.455882353,0.465116279,0.578947368,0.5,0.833333333,0.538461538,0.448979592,0.49122807,0.458333333
Magic,8,24,0.333,19,24,0.792,11,31,42,21,9,3,15,24,93,25,54,0.462962963,0,0.44,0.513157895,0.421052632,0.533333333,0.59375,0.52173913,0.785714286,0.484375,0.538461538,0.446808511,0.5,0.428571429,0.555555556,0.545454545,0.446428571,0.504672897
Mavericks,11,21,0.524,13,22,0.591,3,33,36,26,9,4,12,20,108,31,53,0.58490566,1,0.56,0.486842105,0.578947368,0.466666667,0.40625,0.47826087,0.214285714,0.515625,0.461538462,0.553191489,0.5,0.571428571,0.444444444,0.454545455,0.553571429,0.495327103
Wizards,10,24,0.417,32,41,0.78,12,28,40,26,8,6,22,24,116,27,55,0.490909091,0,0.456790123,0.473053892,0.476190476,0.48,0.603773585,0.577464789,0.666666667,0.5,0.540540541,0.5,0.533333333,0.428571429,0.628571429,0.452830189,0.45,0.47008547
Raptors,11,26,0.423,21,30,0.7,6,28,34,26,7,8,13,29,120,33,62,0.532258065,1,0.543209877,0.526946108,0.523809524,0.52,0.396226415,0.422535211,0.333333333,0.5,0.459459459,0.5,0.466666667,0.571428571,0.371428571,0.547169811,0.55,0.52991453
76ers,14,35,0.4,9,15,0.6,10,34,44,21,7,4,14,26,85,17,46,0.369565217,0,0.476923077,0.509433962,0.583333333,0.555555556,0.409090909,0.454545455,0.555555556,0.485714286,0.5,0.512195122,0.538461538,0.444444444,0.538461538,0.619047619,0.414634146,0.479166667
Hawks,10,28,0.357,13,18,0.722,8,36,44,20,6,5,12,16,91,24,50,0.48,1,0.523076923,0.490566038,0.416666667,0.444444444,0.590909091,0.545454545,0.444444444,0.514285714,0.5,0.487804878,0.461538462,0.555555556,0.461538462,0.380952381,0.585365854,0.520833333
Rockets,11,32,0.344,12,19,0.632,11,28,39,23,10,3,13,29,101,28,55,0.509090909,0,0.4875,0.514792899,0.523809524,0.561403509,0.352941176,0.351851852,0.47826087,0.466666667,0.469879518,0.450980392,0.555555556,0.272727273,0.52,0.725,0.474576271,0.491071429
Pistons,10,25,0.4,22,35,0.629,12,32,44,28,8,8,12,11,114,31,57,0.543859649,1,0.5125,0.485207101,0.476190476,0.438596491,0.647058824,0.648148148,0.52173913,0.533333333,0.530120482,0.549019608,0.444444444,0.727272727,0.48,0.275,0.525423729,0.508928571
Thunder,6,20,0.3,14,18,0.778,12,35,47,15,5,4,17,19,74,21,58,0.362068966,0,0.442622951,0.461538462,0.666666667,0.64516129,0.5,0.514285714,0.375,0.507246377,0.465346535,0.405405405,0.3125,0.444444444,0.607142857,0.513513514,0.403846154,0.420289855
Grizzlies,3,11,0.273,14,17,0.824,20,34,54,22,11,5,11,18,85,31,80,0.3875,1,0.557377049,0.538461538,0.333333333,0.35483871,0.5,0.485714286,0.625,0.492753623,0.534653465,0.594594595,0.6875,0.555555556,0.392857143,0.486486486,0.596153846,0.579710145
Timberwolves,6,13,0.462,16,21,0.762,12,23,35,19,6,1,12,14,90,28,69,0.405797101,0,0.447368421,0.485207101,0.375,0.288888889,0.571428571,0.525,0.4,0.403508772,0.402298851,0.542857143,0.428571429,0.142857143,0.48,0.424242424,0.466666667,0.556451613
Cavaliers,10,32,0.313,12,19,0.632,18,34,52,16,8,6,13,19,106,32,55,0.581818182,1,0.552631579,0.514792899,0.625,0.711111111,0.428571429,0.475,0.6,0.596491228,0.597701149,0.457142857,0.571428571,0.857142857,0.52,0.575757576,0.533333333,0.443548387
Trail Blazers,9,31,0.29,13,18,0.722,11,33,44,19,11,3,16,15,88,24,58,0.413793103,0,0.471428571,0.520467836,0.529411765,0.596153846,0.5,0.5625,0.55,0.445945946,0.468085106,0.463414634,0.47826087,0.272727273,0.484848485,0.441176471,0.452830189,0.487394958
Bucks,8,21,0.381,13,14,0.929,9,41,50,22,12,8,17,19,95,29,61,0.475409836,1,0.528571429,0.479532164,0.470588235,0.403846154,0.5,0.4375,0.45,0.554054054,0.531914894,0.536585366,0.52173913,0.727272727,0.515151515,0.558823529,0.547169811,0.512605042
Nuggets,5,24,0.208,15,20,0.75,8,36,44,21,2,8,12,19,86,28,68,0.411764706,0,0.428571429,0.497297297,1,0.685714286,0.483870968,0.444444444,0.444444444,0.43373494,0.435643564,0.396226415,0.166666667,0.421052632,0.545454545,0.513513514,0.388888889,0.453333333
Hornets,0,11,0,16,25,0.64,10,47,57,32,10,11,10,18,104,44,82,0.536585366,1,0.571428571,0.502702703,0,0.314285714,0.516129032,0.555555556,0.555555556,0.56626506,0.564356436,0.603773585,0.833333333,0.578947368,0.454545455,0.486486486,0.611111111,0.546666667
Spurs,10,30,0.333,19,28,0.679,4,32,36,18,11,3,17,17,85,18,45,0.4,0,0.411764706,0.451807229,0.555555556,0.576923077,0.527777778,0.608695652,0.2,0.444444444,0.391304348,0.473684211,0.47826087,0.3,0.53125,0.425,0.36,0.394736842
Clippers,8,22,0.364,17,18,0.944,16,40,56,20,12,7,15,23,105,32,69,0.463768116,1,0.588235294,0.548192771,0.444444444,0.423076923,0.472222222,0.391304348,0.8,0.555555556,0.608695652,0.526315789,0.52173913,0.7,0.46875,0.575,0.64,0.605263158
Suns,9,26,0.346,12,17,0.706,15,37,52,22,10,5,20,17,87,24,65,0.369230769,0,0.452054795,0.511235955,0.428571429,0.448275862,0.461538462,0.485714286,0.625,0.513888889,0.541666667,0.448979592,0.476190476,0.384615385,0.571428571,0.459459459,0.461538462,0.541666667
Warriors,12,32,0.375,14,18,0.778,9,35,44,27,11,8,15,20,106,28,55,0.509090909,1,0.547945205,0.488764045,0.571428571,0.551724138,0.538461538,0.514285714,0.375,0.486111111,0.458333333,0.551020408,0.523809524,0.615384615,0.428571429,0.540540541,0.538461538,0.458333333
Mavericks,12,26,0.462,9,11,0.818,4,32,36,30,7,8,10,20,109,32,52,0.615384615,1,0.556962025,0.475609756,0.6,0.509803922,0.428571429,0.392857143,0.25,0.551724138,0.486486486,0.535714286,0.538461538,0.727272727,0.454545455,0.588235294,0.542372881,0.460176991
Cavaliers,8,25,0.32,12,17,0.706,12,26,38,26,6,3,12,14,90,27,61,0.442622951,0,0.443037975,0.524390244,0.4,0.490196078,0.571428571,0.607142857,0.75,0.448275862,0.513513514,0.464285714,0.461538462,0.272727273,0.545454545,0.411764706,0.457627119,0.539823009
Kings,3,15,0.2,28,36,0.778,5,36,41,18,9,4,15,15,95,29,60,0.483333333,0,0.415584416,0.451807229,0.2,0.326086957,0.7,0.692307692,0.384615385,0.467532468,0.455555556,0.461538462,0.529411765,0.571428571,0.535714286,0.357142857,0.467741935,0.5
Pistons,12,31,0.387,12,16,0.75,8,41,49,21,8,3,13,27,114,33,60,0.55,1,0.584415584,0.548192771,0.8,0.673913043,0.3,0.307692308,0.615384615,0.532467532,0.544444444,0.538461538,0.470588235,0.428571429,0.464285714,0.642857143,0.532258065,0.5
Heat,5,14,0.357,21,28,0.75,8,34,42,21,8,9,14,20,88,26,53,0.490566038,1,0.476923077,0.437908497,0.416666667,0.368421053,0.7,0.682926829,0.444444444,0.548387097,0.525,0.538461538,0.470588235,0.6,0.56,0.465116279,0.490566038,0.460869565
Nets,7,24,0.292,9,13,0.692,10,28,38,18,9,6,11,23,84,27,62,0.435483871,0,0.523076923,0.562091503,0.583333333,0.631578947,0.3,0.317073171,0.555555556,0.451612903,0.475,0.461538462,0.529411765,0.4,0.44,0.534883721,0.509433962,0.539130435
Knicks,9,25,0.36,11,14,0.786,7,29,36,23,8,2,16,20,82,22,51,0.431372549,0,0.46969697,0.496732026,0.692307692,0.609756098,0.34375,0.341463415,0.333333333,0.46031746,0.428571429,0.5,0.444444444,0.333333333,0.470588235,0.5,0.41509434,0.455357143
Bucks,4,16,0.25,21,27,0.778,14,34,48,23,10,4,18,20,95,31,61,0.508196721,1,0.53030303,0.503267974,0.307692308,0.390243902,0.65625,0.658536585,0.666666667,0.53968254,0.571428571,0.5,0.555555556,0.666666667,0.529411765,0.5,0.58490566,0.544642857
Raptors,9,26,0.346,24,29,0.828,9,34,43,22,9,4,20,24,109,29,57,0.50877193,0,0.441860465,0.48255814,0.529411765,0.530612245,0.533333333,0.50877193,0.529411765,0.507462687,0.511904762,0.458333333,0.375,0.666666667,0.555555556,0.452830189,0.420289855,0.463414634
Suns,8,23,0.348,21,28,0.75,8,33,41,26,15,2,16,29,125,40,66,0.606060606,1,0.558139535,0.51744186,0.470588235,0.469387755,0.466666667,0.49122807,0.470588235,0.492537313,0.488095238,0.541666667,0.625,0.333333333,0.444444444,0.547169811,0.579710145,0.536585366
Lakers,6,18,0.333,28,30,0.933,5,32,37,14,8,3,11,20,88,21,53,0.396226415,1,0.45,0.440993789,0.428571429,0.391304348,0.682926829,0.625,0.238095238,0.484848485,0.425287356,0.4,0.615384615,0.6,0.44,0.487804878,0.456521739,0.460869565
Pacers,8,28,0.286,13,18,0.722,16,34,50,21,5,2,14,21,87,25,62,0.403225806,0,0.55,0.559006211,0.571428571,0.608695652,0.317073171,0.375,0.761904762,0.515151515,0.574712644,0.6,0.384615385,0.4,0.56,0.512195122,0.543478261,0.539130435
76ers,7,23,0.304,12,15,0.8,8,35,43,31,5,8,17,24,95,31,56,0.553571429,1,0.535211268,0.481707317,0.388888889,0.433962264,0.444444444,0.405405405,0.380952381,0.538461538,0.5,0.574074074,0.384615385,0.888888889,0.607142857,0.648648649,0.58490566,0.504504505
Cavaliers,11,30,0.367,15,22,0.682,13,30,43,23,8,1,11,13,92,22,55,0.4,0,0.464788732,0.518292683,0.611111111,0.566037736,0.555555556,0.594594595,0.619047619,0.461538462,0.5,0.425925926,0.615384615,0.111111111,0.392857143,0.351351351,0.41509434,0.495495495
Hornets,6,19,0.316,22,23,0.957,12,36,48,22,2,10,15,22,104,32,59,0.542372881,1,0.513513514,0.461538462,0.461538462,0.513513514,0.578947368,0.5,0.545454545,0.610169492,0.592592593,0.5,0.2,0.588235294,0.714285714,0.488888889,0.524590164,0.446969697
Celtics,7,18,0.389,16,23,0.696,10,23,33,22,8,7,6,23,95,29,73,0.397260274,0,0.486486486,0.538461538,0.538461538,0.486486486,0.421052632,0.5,0.454545455,0.389830508,0.407407407,0.5,0.8,0.411764706,0.285714286,0.511111111,0.475409836,0.553030303
Mavericks,10,27,0.37,12,19,0.632,14,37,51,24,8,6,10,17,96,27,67,0.402985075,1,0.528571429,0.528089888,0.769230769,0.519230769,0.387096774,0.452380952,0.666666667,0.451219512,0.495145631,0.545454545,0.615384615,0.461538462,0.416666667,0.447368421,0.473684211,0.531746032
Nets,3,25,0.12,19,23,0.826,7,45,52,20,5,7,14,21,88,30,59,0.508474576,0,0.471428571,0.471910112,0.230769231,0.480769231,0.612903226,0.547619048,0.333333333,0.548780488,0.504854369,0.454545455,0.384615385,0.538461538,0.583333333,0.552631579,0.526315789,0.468253968
Rockets,8,25,0.32,3,5,0.6,16,25,41,25,9,8,16,27,105,39,77,0.506493506,0,0.534090909,0.545454545,0.615384615,0.595238095,0.1,0.142857143,0.484848485,0.454545455,0.465909091,0.480769231,0.473684211,0.4,0.484848485,0.675,0.52,0.531034483
Bulls,5,17,0.294,27,30,0.9,17,30,47,27,10,12,17,13,114,36,68,0.529411765,1,0.465909091,0.454545455,0.384615385,0.404761905,0.9,0.857142857,0.515151515,0.545454545,0.534090909,0.519230769,0.526315789,0.6,0.515151515,0.325,0.48,0.468965517
Knicks,8,26,0.308,9,13,0.692,7,30,37,25,9,5,20,17,83,25,50,0.5,0,0.434210526,0.481012658,0.533333333,0.634146341,0.428571429,0.40625,0.388888889,0.46875,0.451219512,0.5,0.391304348,0.5,0.540540541,0.53125,0.409836066,0.427350427
Grizzlies,7,15,0.467,12,19,0.632,11,34,45,25,14,5,17,15,105,36,67,0.537313433,1,0.565789474,0.518987342,0.466666667,0.365853659,0.571428571,0.59375,0.611111111,0.53125,0.548780488,0.5,0.608695652,0.5,0.459459459,0.46875,0.590163934,0.572649573
Timberwolves,10,24,0.417,15,18,0.833,15,27,42,21,7,4,12,17,101,28,65,0.430769231,0,0.452380952,0.514450867,0.588235294,0.558139535,0.576923077,0.529411765,0.625,0.457627119,0.506024096,0.446808511,0.466666667,0.4,0.5,0.435897436,0.417910448,0.5
Nuggets,7,19,0.368,11,16,0.688,9,32,41,26,8,6,12,22,110,39,65,0.6,1,0.547619048,0.485549133,0.411764706,0.441860465,0.423076923,0.470588235,0.375,0.542372881,0.493975904,0.553191489,0.533333333,0.6,0.5,0.564102564,0.582089552,0.5
Wizards,2,10,0.2,14,17,0.824,11,29,40,23,10,7,10,15,92,36,69,0.52173913,1,0.535211268,0.516339869,0.25,0.344827586,0.518518519,0.5,0.523809524,0.5,0.506329114,0.547619048,0.555555556,0.583333333,0.357142857,0.454545455,0.571428571,0.556451613
Pelicans,6,19,0.316,13,17,0.765,10,29,39,19,8,5,18,18,85,27,55,0.490909091,0,0.464788732,0.483660131,0.75,0.655172414,0.481481481,0.5,0.476190476,0.5,0.493670886,0.452380952,0.444444444,0.416666667,0.642857143,0.545454545,0.428571429,0.443548387
